Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
950,16867451,"24P-0031 Altaf Hussain","2026-09-10 15:17:59",0.79962,1,altafhussain24p0031
951,16887953,"José #2","2026-09-13 21:03:49",0.79962,2,kevinz123456
952,16889627,"Герман Мазздам","2026-09-15 08:04:13",0.79962,5,mazzdam
953,16612786,KSJ0207,"2026-07-29 23:36:24",0.79939,2,ksj0207
954,16616723,xuanfengdabainiu,"2026-07-30 06:54:48",0.79939,1,xuanfengdabainiu
955,16628806,NguyenLeGiaBaoBKU,"2026-07-31 13:05:29",0.79939,1,nguyenlegiabaobku
956,16635225,luobidagu,"2026-08-01 12:56:05",0.79939,2,luobidagu
957,16596716,AnthonyEC,"2026-08-01 12:37:45",0.79939,4,anthonyec
958,16613756,VisiBalint,"2026-08-03 14:42:40",0.79939,9,visibalint
959,16716969,"Luca Martinoia","2026-08-14 07:53:34",0.79939,2,lucamartinoia
960,16714110,"Nisarg Patel #3","2026-08-20 14:58:41",0.79939,4,nishpatel06
961,16771621,"Joao Gabriel Angelo Bradachi","2026-08-26 18:01:26",0.79939,9,jbradachi
962,16778812,"Pavel #2","2026-08-27 08:32:56",0.79939,5,bpa0908
963,16838308,"Anupam Payra","2026-09-06 05:20:28",0.79939,1,anupampayra
964,16856077,"Hassan Wadi","2026-09-09 18:19:48",0.79939,6,hassanwadi
965,16805988,"Rifat Hasan 404","2026-09-12 18:41:58",0.79939,2,rifathasan404
966,16886365,北科大-莊旻諺,"2026-09-13 13:01:56",0.79939,1,minyanzhuang
967,16884764,Muhammadali,"2026-09-15 03:11:29",0.79939,2,alimovv
968,16916912,"Danuli Nulara","2026-09-20 09:50:20",0.79939,3,danulinulara
969,16941354,"Meier Jorik","2026-09-22 13:12:54",0.79939,1,meierjorik
970,16941724,"Ykylas Nurkhan","2026-09-22 15:08:11",0.79939,4,ykylasnurkhan
971,16588260,"Faiz Shaikh","2026-07-25 20:47:51",0.79915,1,faizshaikh2300
972,16601828,silverback_256,"2026-07-26 14:06:26",0.79915,2,hustle256
973,16630188,"Prof. Dr. Jefferson T.","2026-07-31 10:38:18",0.79915,1,profdrjeffersont
974,16624001,Qtrong,"2026-08-02 09:48:09",0.79915,13,trantrong1008
975,16734734,"YANG YUMING","2026-08-18 06:18:07",0.79915,10,popcorn77
976,16743522,"shahriar muttakin","2026-08-19 14:53:53",0.79915,2,shahriarmuttakin
977,16716116," kelvin jira","2026-08-26 12:15:30",0.79915,1,kelvinjira
978,16596759,"sohit sai","2026-09-02 11:34:21",0.79915,1,sohitsai
979,16733580,LicheA13,"2026-09-02 20:40:40",0.79915,1,lichea13
980,12736461,"André Luiz Pedroso","2026-09-10 18:47:14",0.79915,1,andreluizpedroso
981,16904770,Ubaidkh77,"2026-09-16 06:58:07",0.79915,1,ubaidkh77
982,16938109,Asmit_Kumar,"2026-09-21 19:52:26",0.79915,2,asmitkumar44648
983,16942818,"Muntasir Mamun396","2026-09-22 16:48:16",0.79915,3,muntasirmamun396
984,16669583,つるげーねふ,"2026-08-05 18:10:41",0.79892,1,atom7666
985,16670646,Brevix,"2026-08-05 22:41:49",0.79892,1,brevix
986,16734056,Paseka567,"2026-08-18 15:37:43",0.79892,4,paseka567
987,16735462,"Jesvin Vijesh","2026-08-19 06:29:05",0.79892,2,jesvinmsj
988,16742158,"SAD IBNE MUSA NABIL 2233081006","2026-08-19 12:04:00",0.79892,1,musa1133
989,16732511,"Sid Kagenou","2026-08-19 15:03:55",0.79892,1,csaisid
990,16744038,"ANTOREEP Bayzid","2026-08-19 18:38:43",0.79892,1,antoreepbayzid
991,16745711,"MASHEAT TAHSIN","2026-08-20 03:39:59",0.79892,1,masheattahsin
992,16789649,KusatsuMotoki,"2026-08-29 08:54:38",0.79892,1,kusatsu0932
993,16777501,tact,"2026-09-21 08:27:10",0.79892,4,mototact
994,16600525,"Muhammad Awais Tariq","2026-07-28 05:51:19",0.79869,3,muhammadawaistariq87
995,16742821,"Kanish Fatema ","2026-08-19 12:20:15",0.79869,1,kanishfatema
996,16744900,"Viswathish Dinesh","2026-08-21 01:20:54",0.79869,1,viswathishdinesh
997,16752616,yunacha,"2026-08-21 08:32:54",0.79869,7,yunacha
998,16754438,"Abolfazl Bokharayi","2026-08-21 21:06:20",0.79869,5,abolfazlbokharayi
999,16724752,"infp zou","2026-08-23 09:23:22",0.79869,2,infpzou
1000,16916247,"Vivian Azarine","2026-09-17 18:32:21",0.79869,1,vivianazarine
1001,16916776,MGi2911,"2026-09-18 09:41:20",0.79869,2,mgi2911
1002,16060187,mtsbr_bg,"2026-09-21 07:51:47",0.79869,8,mtsbrbg
1003,16689522,ExceptionEchoTeam,"2026-08-08 12:48:55",0.79845,8,exceptionechoteam
1004,16701853,"Samuel Uraj","2026-08-10 15:37:27",0.79845,1,samuel282006
1005,16701806,Kasra__A166,"2026-08-12 15:25:55",0.79845,3,kasraa166
1006,16752486,KimJuHan,"2026-08-23 14:12:46",0.79845,2,kimkimjuhan
1007,16762272,dongyeon,"2026-08-24 06:04:59",0.79845,6,ariuck
1008,15356683,Michito,"2026-09-20 10:43:56",0.79845,4,michito
1009,16798530,MCardoso4,"2026-09-02 16:50:09",0.79845,2,mcardoso4
1010,16867590,"Rose Umutesi","2026-09-10 19:09:02",0.79845,7,roseumutesi
1011,16766734,Vlodus,"2026-09-19 14:35:24",0.79845,7,vlodus
1012,16939255,"Laura Camila Gutiérrez","2026-09-22 03:38:45",0.79845,1,lauracamilagutirrez
1013,16941884,CRICAPOGA,"2026-09-22 13:14:24",0.79845,1,cricapoga
1014,16941907,"Michael Steven Naranjo Bautista","2026-09-22 13:20:52",0.79845,1,michaelnaranjo
1015,16941930,"Kamila Bagdat 26MD0357","2026-09-22 13:51:44",0.79845,2,kamabagdat
1016,16609047,"Aditya Vikram Singh","2026-08-01 07:09:10",0.79822,1,adizz321
1017,16681784,"mohsen safari0","2026-08-14 15:27:00",0.79822,3,mohsensafari0
1018,16689452,"Maria Aqdas","2026-08-18 17:39:17",0.79822,2,mariaaqdas
1019,16843156,Hollyz,"2026-09-06 10:45:53",0.79822,2,abikoshissa
1020,16673177,yadnyesh8,"2026-09-09 12:57:01",0.79822,1,yadnyesh8
1021,16672944,"Manas Pote","2026-09-10 06:25:16",0.79822,1,manaspote
1022,16907425,"Ahmet Odb","2026-09-16 16:52:10",0.79822,2,ahmetodb
1023,16888199,"Santiago Alberto Vargas","2026-09-20 16:38:15",0.79822,1,santiagovar
1024,16610482,"Navnith N","2026-07-28 18:11:27",0.79798,1,navnithn
1025,16612093,"Nathish nataraj","2026-07-31 05:47:41",0.79798,1,nathishnataraj
1026,16594270,"Konstantin Belikov","2026-07-31 11:29:05",0.79798,3,konstantinbelikov
1027,16688321,知云有声,"2026-08-08 02:40:44",0.79798,1,cloudrunnnnn
1028,16689872,cuplava,"2026-08-09 09:34:12",0.79798,1,cuplava
1029,16696221,"Sedra Sy","2026-08-12 21:28:53",0.79798,1,sedrasy
1030,16739320,Param16,"2026-08-20 11:33:55",0.79798,7,param16
1031,16794197,NihatKac,"2026-09-01 09:57:05",0.79798,1,nihatkac
1032,16833062,RomainSSS,"2026-09-04 23:46:15",0.79798,2,romainsss
1033,16889631,"Teeramet Saikham","2026-09-14 07:56:31",0.79798,4,teerametsaikham
1034,16784092,"Karisa Zihni","2026-09-20 18:17:22",0.79798,5,karisazi
1035,16940603,"Nurbakyt Anuarov - 26MD0223","2026-09-22 08:50:34",0.79798,2,nurbakytanuarovkbtu
1036,16945340,"Aizhan Salimova - 26MD0273","2026-09-23 11:07:10",0.79798,5,aizhansalimova0414
1037,16651548,Shristi_id,"2026-08-07 08:57:27",0.79775,1,shristiid
1038,16752454,"Mihnea Munteanu","2026-08-21 08:49:19",0.79775,5,mihneamunteanu
1039,16810385,"Dmitriy Vorobushek","2026-09-05 11:28:53",0.79775,4,dmitriyvorobushek
1040,16917884,Bronze4,"2026-09-18 15:55:52",0.79775,1,"darianhu,tylerharsell"
1041,16841270,"İhsan Can","2026-09-20 17:57:40",0.79775,1,hsancan
1042,16937861,"Yuriy Kim - 26MD0634","2026-09-22 11:58:02",0.79775,2,yuriykim26md0634
1043,16945958,"Даниял Тузелбаев","2026-09-23 07:51:24",0.79775,1,holydanchik
1044,16623931,"Trung Quân","2026-08-02 14:38:45",0.79752,1,trantrungquanhcmut
1045,16689542,"Nika Popova","2026-08-08 12:47:08",0.79752,4,nikapopova
1046,16599566,"Anuj Andhale","2026-08-15 07:47:18",0.79752,1,anujandhale
1047,16764179,dreaminsea,"2026-08-25 11:41:45",0.79752,4,dreaminsea
1048,16772429,"Володимир Онащук","2026-08-28 20:06:13",0.79752,1,qhukz13
1049,16861677,strmnt,"2026-09-11 02:46:45",0.79752,2,sotanimura
1050,16808740,educhamizo,"2026-09-13 12:54:34",0.79752,2,educhamizo
1051,16924592,"Bhagirath Argade","2026-09-19 10:18:52",0.79752,1,bhagirathargade
1052,16574349,huangweihaohuang,"2026-07-27 02:35:09",0.79728,1,huangweihaohuang
1053,16608868,"DHANALAKSHMI R","2026-07-29 16:51:05",0.79728,1,dhanaravi
1054,16672395,"Sri Surya . D","2026-08-06 07:06:13",0.79728,1,srisuryad
1055,11596080,"Jean Yves Simon","2026-08-15 20:33:27",0.79728,1,jeanyvessimon
1056,16766059,uareright1,"2026-08-25 05:07:07",0.79728,3,uareright1
1057,16896206,SHIHAO,"2026-09-17 13:01:56",0.79728,1,wujiu0
1058,16940600,"Eldar Sharapov - 26MD0293","2026-09-22 08:09:02",0.79728,2,eldarsharapov26md
1059,16936531,"Pulat Yakupov - 26MD0297","2026-09-22 08:37:59",0.79728,2,pulatyakupov26md0297
1060,16947435,"Đình Minh Nguyễn","2026-09-23 13:53:04",0.79728,2,minhndmta
1061,16592076,"Bhaskar Yarakaraju","2026-08-04 12:41:11",0.79705,8,bhaskaryarakaraju
1062,16731866,"Ignacio Hernandez Bas","2026-08-17 10:47:34",0.79705,1,ignaciohernandezbas
1063,16742036,"Tanzina Akter Liza","2026-08-19 09:09:27",0.79705,1,tanzinaliza
1064,16719120,Aaron7990,"2026-08-21 00:48:48",0.79705,7,aaron7990
1065,16749040,"Federico Agustín GC","2026-08-24 01:34:23",0.79705,1,federicoagustngc
1066,16844480,"Phong Trịnh","2026-09-07 03:58:48",0.79705,3,phongtrnh
1067,16927737,NickNeonNeon,"2026-09-20 10:28:46",0.79705,10,nickneonneon
1068,16929890,NeonNickNick,"2026-09-20 10:49:02",0.79705,1,neonnicknick
1069,16936320,"Sharipov Damir - 26MD0294","2026-09-22 07:24:39",0.79705,2,sharipovdamir
1070,16943778,"Al'bina Yermek 26MD0237","2026-09-22 21:13:15",0.79705,1,albinayermek26md0237
1071,16630568,"Aleksandr Shmurygin","2026-08-02 16:08:32",0.79682,3,aleksandrshmurygin
1072,16652944,"maisie Leddin","2026-08-03 19:40:01",0.79682,3,maisieleddin
1073,16664900,"Mohit Boura","2026-08-08 10:59:40",0.79682,4,"mohitboura,tejal1123"
1074,14292552,"Shailendra Kesarwani","2026-08-06 10:16:57",0.79682,14,shailendrakesarwani
1075,16552073,Alisizationed,"2026-08-13 21:11:08",0.79682,10,alisizationed
1076,16581246,"Sajal Singhal","2026-08-15 10:59:57",0.79682,1,junsui3012
1077,16745683,"MD. BAYZID HASAN ","2026-08-20 03:46:25",0.79682,1,mdbayzidhasan
1078,16753154,1김석범,"2026-08-24 06:03:12",0.79682,3,tjrqja
1079,16718346,VCG,"2026-08-27 16:58:48",0.79682,1,"lchandan,vennela151218"
1080,16865350,"lea Ishimwe","2026-09-11 06:18:15",0.79682,8,leaishimwe
1081,16891233,"Kanditat Namsudta","2026-09-14 11:48:12",0.79682,1,kanditatnamsudta
1082,16885532,"Ibrahim Maman Moutari","2026-09-21 14:52:49",0.79682,1,ibrahimmamanmoutari
1083,16941235,"Mirseiit Arlan - 26MD0262","2026-09-22 14:03:13",0.79682,5,mirseiitarlan
1084,16647963,"as life","2026-08-03 07:13:49",0.79658,1,aslife
1085,16458879,"Mahdiyar Zabihi","2026-08-12 21:03:45",0.79658,5,mahizab
1086,16734666,i-za-world,"2026-08-24 11:19:31",0.79658,5,kizawa
1087,16752743,howolcat,"2026-08-21 10:18:41",0.79658,1,howolcat
1088,16717909,Larisa,"2026-08-22 17:12:50",0.79658,1,aggresiveunicorn
1089,16501018,"Roobhasridevi Periyasamy","2026-08-24 14:08:53",0.79658,1,roobhasridevi
1090,16755073,amitkumar8989,"2026-08-25 14:53:00",0.79658,1,amitkumar8989
1091,16925107,tangffy,"2026-09-19 11:59:52",0.79658,1,tangffy
1092,16613620,feng,"2026-07-30 07:07:13",0.79635,15,guofungwong
1093,16398523,"Rameson Seraphin","2026-08-15 19:16:42",0.79635,1,ramesonseraphin
1094,16738410,ドグラ星人,"2026-08-20 16:00:07",0.79635,7,shugokai
1095,16707918,"Adhya Razdan","2026-08-23 13:53:52",0.79635,1,adhyarazdan
1096,16762451,"Gaurav Yadav","2026-08-23 14:38:38",0.79635,1,ahirgaurav
1097,16807276,Msak0418,"2026-09-02 07:28:26",0.79635,2,msak0418
1098,16854251,Slug,"2026-09-10 09:21:25",0.79635,3,dusanpark
1099,16807540,yohaku999,"2026-09-13 00:32:53",0.79635,1,yohaku999
1100,16936100,"Arsen Zhexenbiyev - 26MD0361","2026-09-21 18:30:12",0.79635,3,arsenzhexenbiyev
1101,16611089,"Alpay Pasali","2026-08-01 18:52:51",0.79611,10,alpaypasali
1102,16631086,"Roman Santalov","2026-08-01 11:03:55",0.79611,4,romasanta
1103,16695801,"Василиса Волобуева","2026-08-11 12:46:03",0.79611,1,lisavol
1104,12499184,"Tys TANA","2026-08-19 05:59:43",0.79611,1,tystana
1105,16741245,大石正道,"2026-08-19 07:06:31",0.79611,3,oishimasa
1106,16747517,Mmt11b,"2026-08-20 09:28:57",0.79611,3,mmt11b
1107,16753355,DONGYOONLEE,"2026-08-24 05:04:01",0.79611,4,blackmoon345
1108,16784947,Arif_tech,"2026-08-29 19:08:58",0.79611,1,ariftech
1109,16799824,"Nikita Zubkov","2026-09-01 08:04:09",0.79611,2,nikitazubkov25
1110,16798058,SBibwan,"2026-09-05 07:22:01",0.79611,2,sbibwan
1111,16641491,"Ganesh S Sable","2026-08-07 05:31:03",0.79588,5,ganeshssable
1112,14573848,"Raja T","2026-08-18 06:17:44",0.79588,14,rajathiagaraj
1113,16707845,"Navneet Dhote","2026-08-16 20:06:06",0.79588,1,navneetdhote
1114,16743891,"SUMAIA AKTER 2233081495","2026-08-19 16:28:16",0.79588,1,sumaiaakter223
1115,16739712,"Mehedi Hasan Baized","2026-08-19 16:28:20",0.79588,1,mehedihasanbaized
1116,16743944,"NILOY HASAN NAHID","2026-08-19 16:48:37",0.79588,1,niloy1hasan
1117,16744635,"Sakib Rahat","2026-08-19 19:10:10",0.79588,1,sakibrahat
1118,16744535,"AHONAF REDOWAN HASIB ","2026-08-20 03:49:04",0.79588,1,ahonafredowanhasib
1119,16745811,"MASUD RANA 2233081534","2026-08-20 03:58:47",0.79588,1,masudrana2233081534
1120,16618445,TNDS1996,"2026-07-31 08:08:53",0.79565,8,tnds1996
1121,16631083,Allabux,"2026-07-31 13:12:24",0.79565,1,allabux
1122,16591470,"Bassel M","2026-08-02 21:06:10",0.79565,2,drbasselesq
1123,16670177,zwbao1996,"2026-08-09 06:28:35",0.79565,1,zwbao1996
1124,16768563,"Matheus Nasc Peixoto","2026-08-25 01:22:02",0.79565,1,matheusnascpeixoto
1125,16682770,"Abhishek R Sunil","2026-09-02 05:09:29",0.79565,1,"abhishekrsunil,afsaln,ambadims,aravindaravindan,arjunad"
1126,16853543,Grajales,"2026-09-08 09:56:19",0.79565,1,grajales
1127,16941373,"Timur Baltabayev - 26MD0359","2026-09-22 11:32:09",0.79565,2,timpuneen
1128,16947563,"Daiana Bayanova","2026-09-23 15:03:13",0.79565,1,daianabayanova
1129,16605603,raiwjriaf,"2026-07-31 10:21:43",0.79541,1,raiwjriaf
1130,16604538,TH3Hecker,"2026-08-03 18:22:11",0.79541,1,th3hecker
1131,16712053,"Shashvat Singham","2026-08-12 11:36:33",0.79541,1,shashvatsingham
1132,16698764,"Harshith Kumar Chitluri","2026-08-26 16:32:13",0.79541,10,harshithchitluri
1133,16741926,"Ariful Islam1589","2026-08-19 10:11:16",0.79541,1,arifulislam1589
1134,16756283,fullnameblabla,"2026-08-21 19:02:58",0.79541,3,fullnameblabla
1135,16764216,"Prakriti Bhandari","2026-08-24 03:19:06",0.79541,3,prakritibhandari19
1136,16765321,RayHuang,"2026-08-24 09:24:10",0.79541,1,rayhuang0124
1137,16780663,"Liesse Kaliza","2026-08-27 22:00:38",0.79541,1,liessekaliza
1138,16792245,"Minghao Xia","2026-08-30 07:13:03",0.79541,1,minghaoxia
1139,16796649,"Bensu Kocatepe","2026-08-31 14:56:23",0.79541,2,bensukocatepe
1140,16801607,"Keerthi Gujja","2026-09-01 14:29:50",0.79541,1,keerthigujja
1141,12020234,"Yoshitada Ikeda","2026-09-02 08:22:04",0.79541,1,yoshitadaikeda
1142,16877735,"Nadeem Sajjad","2026-09-11 22:24:14",0.79541,1,nadymsazad
1143,16922231,"Zesheng Chen","2026-09-20 20:58:24",0.79541,15,zeshengchen
1144,16941428,"Zhassulan Kainazarov - 26MD0363","2026-09-22 13:35:56",0.79541,4,zhkainazarov
1145,16942801,"Nursultan Amrin - 26MD0218","2026-09-23 06:54:09",0.79541,2,nursultanamrin
1146,16947062,"[Deleted] eab0c2fc-cf42-4f4b-8466-7863a08ba4a3","2026-09-23 13:50:05",0.79541,2,del=57e3ab6b0cfe12c7
1147,16947914,"Beibars Kurmanbayev 26MD0248","2026-09-23 14:46:58",0.79541,4,baryspatwa
1148,16544335,NikitosML12,"2026-07-30 21:32:16",0.79518,4,nikitosml12
1149,16367617,"Pierre Sutherland","2026-09-22 03:22:53",0.79518,12,pierresutherland
1150,16738265,"JUBAYER AHMED RATUL ","2026-08-18 13:10:13",0.79518,1,jubayerahmedratul
1151,16738494,"MST. TASNIM AMINA ","2026-08-18 14:05:49",0.79518,1,msttasnimamina
1152,16741250,takapon35,"2026-08-19 06:03:14",0.79518,1,takapon35
1153,16791434,"Naseera Faiza Shaik","2026-08-29 21:45:12",0.79518,1,naseerafaizashaik
1154,16331000,"Deqing Fu","2026-09-01 03:08:17",0.79518,2,deqingfugoogle
1155,16806660,Hello_Huihui_9a9a91,"2026-09-02 11:45:00",0.79518,1,hellohuihui9a9a91
1156,16947474,"Phan Huu Quang Truong","2026-09-23 12:29:38",0.79518,1,phanhuuquangtruong
1157,16940933,"Kuat Zharykbayev - 26MD0242","2026-09-23 13:37:34",0.79518,3,kzharykbayev26md0242
1158,16698310,Zerdfu,"2026-08-10 07:23:44",0.79494,2,zerdfu
1159,16839215,"umamaheswari gara","2026-09-05 09:22:55",0.79494,1,umamaheswarigara
1160,16828725,LuizVe,"2026-09-13 22:28:18",0.79494,1,luizve
1161,16887724,LeandroMgtr,"2026-09-14 02:14:55",0.79494,1,leandromgtr
1162,16894962,"K Roopika K Roopika","2026-09-15 07:07:04",0.79494,1,kroopikakroopika
1163,16934306,"Ari Yashu","2026-09-21 06:40:02",0.79494,1,ariyashu
1164,16942332,"Valeriya Li - 26MD0201","2026-09-22 17:25:22",0.79494,6,valeriyali
1165,16947403,"Yerzhigit Auyelbekov - 26MD0224","2026-09-23 13:11:35",0.79494,4,yauyelbekov
1166,16936766,"Dariya Mamayeva - 26MD0254","2026-09-23 14:28:49",0.79494,6,dmamayeva
1167,16947089,"Bexultan Zharmukhanbet - 26MD0241","2026-09-23 14:37:46",0.79494,2,bexultanz
1168,16359520,"Devansh Dhingra","2026-07-26 06:42:59",0.79471,2,aviator247
1169,16623188,"Icaro Vazquez","2026-08-01 00:34:53",0.79471,10,icarovazquez
1170,16618302,"Trâm Phan Võ Bảo","2026-08-02 17:02:46",0.79471,1,trmphanvbo
1171,16675682,shukuku,"2026-08-13 17:39:57",0.79471,4,shukuku
1172,16774877,"Vinay Sharma2007","2026-08-26 13:07:37",0.79471,1,vinaysharma2007
1173,16891237,"кирилл петров","2026-09-14 12:16:32",0.79471,5,kirillp07
1174,16912754,"Benoît Libeau","2026-09-18 11:25:59",0.79471,3,benotlibeau
1175,16659124,"Nicolas Kohout","2026-08-04 10:12:34",0.79448,1,nicolaskohout
1176,16692013,Dimitxi,"2026-08-08 16:46:35",0.79448,1,dimitxi
1177,16824005,"Juan Pique","2026-09-04 02:22:23",0.79448,1,juanpique
1178,16831896,"Barrantes Gómez ","2026-09-04 15:42:35",0.79448,1,barrantesgmez
1179,16822455,"Jeremy Andrei Ave","2026-09-09 16:26:51",0.79448,2,fuyu69
1180,16942465,"Aruzhan Matzhan","2026-09-22 15:47:04",0.79448,2,aruzhanmatzhan
1181,16614183,"DHIYA S URK25AI1140","2026-07-29 15:46:28",0.79424,1,dhiyasurk25ai1140
1182,10926324,@Dev.net,"2026-08-10 22:36:01",0.79424,1,devilbornfire
1183,16741484,氏家翔太,"2026-08-19 06:56:56",0.79424,2,rickman2000
1184,16941514,"Asset Kazhybek","2026-09-23 14:33:44",0.79424,4,assetkazhybek
1185,16681435,normanj400,"2026-08-07 05:21:43",0.79401,2,normanj400
1186,16717934,Kai44p,"2026-08-13 16:53:41",0.79401,1,kai44p
1187,16725047,"Hoso Badalyan","2026-08-15 12:28:24",0.79401,4,hosobadalyan
1188,16877833,madmathus,"2026-09-11 23:43:05",0.79401,2,madmathus
1189,16897858,"Vladyslav Lazutkin","2026-09-15 16:19:30",0.79401,5,vladyslavlazutkin
1190,16906849,"Rashid Khazeiynasab","2026-09-16 15:40:27",0.79401,1,rashidel1988
1191,16912861,"Joshua Pacheco","2026-09-17 08:38:03",0.79401,1,joshuapacheco
1192,16654354,Acacia21-code,"2026-08-03 22:42:27",0.79378,1,acacia21
1193,16743927,"Rui Hua Frey","2026-08-19 17:57:38",0.79378,2,ruihuafrey
1194,16772710,"Rodrigo Jesus Sarria Flores","2026-08-31 21:49:28",0.79378,1,rodrigosarriaflores
1195,16777711,"Pedro Oliveira #2","2026-09-01 01:19:56",0.79378,1,pedrohso7
1196,16904038,"Paola de la Rosa","2026-09-20 09:32:12",0.79378,1,paoladelarosamata
1197,16559774,PrashantSoni8,"2026-07-27 19:38:06",0.79354,1,prashantsoni8
1198,16608944,JsonJ__,"2026-07-28 10:22:19",0.79354,1,electrolysis
1199,16669544,seaweedbrain,"2026-08-05 19:16:41",0.79354,6,devbarik
1200,14035602,NguyenQuocPhu,"2026-08-13 07:06:51",0.79354,5,ngquocphu
1201,14072438,"Taylor S. Amarel","2026-08-23 22:15:37",0.79354,2,taylorsamarel
1202,16664624,ActingKoi,"2026-08-06 01:06:38",0.79331,1,actingkoi
1203,16767448,"Nuyu Ikirezi Amathia Florentine","2026-08-24 17:21:25",0.79331,1,nuyuikirezi
1204,16784318,"Alexander Sanchez G","2026-08-29 16:18:59",0.79331,1,alexandersanchezg
1205,16789730,Klenam,"2026-08-29 17:34:47",0.79331,1,klenam
1206,16792232,"Stephen Kraman","2026-08-30 07:19:29",0.79331,1,stephenkraman
1207,16796065," audrine","2026-08-31 11:00:35",0.79331,1,audrine
1208,16852716,"Ibrahim Talib","2026-09-08 06:52:23",0.79331,1,ibrahimtalib
1209,16872166,"Kevin Pino Arias","2026-09-15 15:46:24",0.79331,2,kevinpinoarias
1210,16623066,"Katie He","2026-07-31 22:17:47",0.79307,6,katieheee
1211,16667991,"[Deleted] 4ba86ec8-bbe4-4fce-8b4e-627f4558a0b9","2026-08-05 13:51:04",0.79307,1,del=1fddcf3ab9d51624
1212,16703144,"amirmohamad hamidpour","2026-08-12 18:46:44",0.79307,2,amirmohamadhamidpour
1213,16736287,"Shoxrux Sayliyev","2026-08-18 08:10:04",0.79307,1,shoxruxsayliyev
1214,16760559,"Adebayo Obademi","2026-08-23 01:35:35",0.79307,1,adebayoobademi
1215,16863012,"مرتضى مثنئ","2026-09-09 22:57:18",0.79307,1,mortadasaeed4664
1216,16844128,"Sumit Kanojiya11111","2026-09-11 09:16:48",0.79307,2,sumitkanojiya11111
1217,16906356,"Al Nahian","2026-09-16 16:40:42",0.79307,2,alnahian432
1218,16934835,qlhh3333,"2026-09-21 16:11:15",0.79307,3,qlhh3333
1219,16742514,"Sadia Jannah","2026-08-19 12:29:22",0.79284,2,sadiajannah
1220,16724871,Mythril23535,"2026-08-20 12:59:33",0.79284,1,mythril23535
1221,16846879,"Muhammad Toufiq","2026-09-07 11:00:01",0.79284,1,muhammadtoufiq
1222,16780821,"Keza uluat Kendra","2026-09-07 20:18:07",0.79284,1,kezauluatkendra
1223,16930404,"Altynay K. 26MD0364","2026-09-20 15:03:58",0.79284,8,goldeni
1224,16606000,"Stef Simington","2026-07-28 20:30:16",0.79261,7,stefsimington
1225,16675953,"Sama Yosri","2026-08-06 15:41:48",0.79261,1,samayosri
1226,16655752,"ben apple","2026-08-14 03:02:38",0.79261,3,benapple
1227,16893876,"Adulapuram Yashaswini","2026-09-15 02:10:22",0.79261,1,adulapuramyashaswini
1228,16896787,"Shruti Meshram","2026-09-15 14:40:25",0.79261,1,shrutimeshram29
1229,16916241,"Hansel Stevan Boike","2026-09-17 18:22:11",0.79261,1,hanselboike
1230,16946723,"Aibibi Nygymetolla - 26MD0267","2026-09-23 10:57:18",0.79261,2,aibibinygymetolla
1231,16948175,"Aibibi Nygymetolla - 26MD0267 #2","2026-09-23 15:02:32",0.79261,2,beibei9
1232,16689509,Razgibator3004,"2026-08-08 12:00:10",0.79237,2,razgibator3004
1233,16771626,"S.N. HUSSAIN","2026-08-30 17:29:01",0.79237,7,snhussain06
1234,16810138,"Bekama Regasa Negewo","2026-09-02 17:37:57",0.79237,2,bekamaregasanegewo
1235,16826278,memememo,"2026-09-07 05:27:14",0.79237,2,memememo
1236,16941949,"Armanzhan Ongarbay","2026-09-22 13:45:02",0.79237,2,armanzhanongarbay
1237,16943837,"Alan Marat - 26MD0611","2026-09-23 10:57:21",0.79237,2,alanmarat414
1238,16947750,"Nguyen Tuan","2026-09-23 14:04:31",0.79237,4,tunang012
1239,16947492,"Do Van Minh","2026-09-23 14:04:20",0.79237,9,dovanminh27
1240,16666687,kzkadc,"2026-08-05 10:23:13",0.79214,1,kzk5124
1241,16700987,msemyonov,"2026-08-10 12:33:39",0.79214,1,msemyonov
1242,16697749,udit.sharma4186,"2026-08-10 19:42:03",0.79214,3,uditsharma4186
1243,16732488,Leli8215,"2026-08-17 13:56:59",0.79214,1,leli8215
1244,16499004,BVM123,"2026-08-17 15:13:52",0.79214,1,bvm123
1245,16733624,"Aisy Maffaz","2026-08-18 17:12:23",0.79214,2,aisymaffaz
1246,16747334,adityaiitbhutsukuba,"2026-08-21 18:20:48",0.79214,2,adityaiitbhutsukuba
1247,16753083,KwonJihyeon,"2026-08-23 15:38:41",0.79214,10,jihyeon0820
1248,16753361,danil_oliver,"2026-08-23 18:46:12",0.79214,5,daniloliver
1249,16770813,"Yunlong He","2026-08-25 14:29:33",0.79214,3,yunlonghe
1250,16848759,MachineNeil,"2026-09-07 16:47:48",0.79214,2,machineneil
1251,16845619,"THIHA AUNG","2026-09-08 09:34:58",0.79214,1,thihaeung
1252,16857334,"Jader Duque Figueredo","2026-09-18 01:48:53",0.79214,1,jaderfigueredo
1253,16644876,"Thành Nguyễn","2026-08-03 02:25:04",0.79191,1,thnhnguyn147
1254,16456467,"Hemang Patel #2","2026-08-04 02:05:41",0.79191,1,kerinoras
1255,16678222,nineteenmg,"2026-08-06 19:48:04",0.79191,1,nineteenmg
1256,16749294,"Marije Kouyzer","2026-08-21 10:40:07",0.79191,4,marijekouyzer
